event_type,job_id,timestamp,previous_data,new_data
closed,greenhouse_deepmind_7253906,2025-10-06T09:31:10.388596,"{""job_id"": ""greenhouse_deepmind_7253906"", ""source"": ""greenhouse"", ""company_name"": ""DeepMind"", ""external_id"": ""7253906"", ""title"": ""People & Culture Partner, GenAI"", ""job_url"": ""https://job-boards.greenhouse.io/deepmind/jobs/7253906"", ""source_url"": ""https://boards.greenhouse.io/deepmind"", ""first_seen"": ""2025-09-17T09:28:33.163342"", ""last_seen"": ""2025-09-24T09:28:57.364144"", ""team"": null, ""location"": ""New York City, New York, US"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""absolute_url"": ""https://job-boards.greenhouse.io/deepmind/jobs/7253906"", ""data_compliance"": [{""type"": ""gdpr"", ""requires_consent"": false, ""requires_processing_consent"": false, ""requires_retention_consent"": false, ""retention_period"": null, ""demographic_data_consent_applies"": true}], ""internal_job_id"": 3247828, ""location"": {""name"": ""New York City, New York, US""}, ""metadata"": [{""id"": 90484, ""name"": ""Website Grouping"", ""value"": ""Operations"", ""value_type"": ""single_select""}], ""id"": 7253906, ""updated_at"": ""2025-09-16T10:01:50-04:00"", ""requisition_id"": ""2183"", ""title"": ""People & Culture Partner, GenAI"", ""company_name"": ""DeepMind"", ""first_published"": ""2025-09-16T10:01:50-04:00""}}",
closed,greenhouse_anthropic_4747479008,2025-10-06T09:31:10.388703,"{""job_id"": ""greenhouse_anthropic_4747479008"", ""source"": ""greenhouse"", ""company_name"": ""Anthropic"", ""external_id"": ""4747479008"", ""title"": ""Data Operations Manager, Horizons"", ""job_url"": ""https://job-boards.greenhouse.io/anthropic/jobs/4747479008"", ""source_url"": ""https://boards.greenhouse.io/anthropic"", ""first_seen"": ""2025-09-10T17:57:20.497596"", ""last_seen"": ""2025-10-02T09:27:40.912444"", ""team"": null, ""location"": ""San Francisco, CA"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""absolute_url"": ""https://job-boards.greenhouse.io/anthropic/jobs/4747479008"", ""data_compliance"": [{""type"": ""gdpr"", ""requires_consent"": false, ""requires_processing_consent"": false, ""requires_retention_consent"": false, ""retention_period"": null, ""demographic_data_consent_applies"": false}], ""internal_job_id"": 4208116008, ""location"": {""name"": ""San Francisco, CA""}, ""metadata"": [{""id"": 4036944008, ""name"": ""Location Type"", ""value"": ""On-Site"", ""value_type"": ""single_select""}], ""id"": 4747479008, ""updated_at"": ""2025-09-03T19:24:37-04:00"", ""requisition_id"": ""3684"", ""title"": ""Data Operations Manager, Horizons"", ""company_name"": ""Anthropic"", ""first_published"": ""2025-06-03T19:51:46-04:00""}}",
closed,greenhouse_anthropic_4894935008,2025-10-06T09:31:10.388812,"{""job_id"": ""greenhouse_anthropic_4894935008"", ""source"": ""greenhouse"", ""company_name"": ""Anthropic"", ""external_id"": ""4894935008"", ""title"": ""GTM Strategy & Operations"", ""job_url"": ""https://job-boards.greenhouse.io/anthropic/jobs/4894935008"", ""source_url"": ""https://boards.greenhouse.io/anthropic"", ""first_seen"": ""2025-09-10T17:57:20.451771"", ""last_seen"": ""2025-09-25T09:28:46.141112"", ""team"": null, ""location"": ""San Francisco, CA | New York City, NY"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""absolute_url"": ""https://job-boards.greenhouse.io/anthropic/jobs/4894935008"", ""data_compliance"": [{""type"": ""gdpr"", ""requires_consent"": false, ""requires_processing_consent"": false, ""requires_retention_consent"": false, ""retention_period"": null, ""demographic_data_consent_applies"": false}], ""internal_job_id"": 4328512008, ""location"": {""name"": ""San Francisco, CA | New York City, NY""}, ""metadata"": [{""id"": 4036944008, ""name"": ""Location Type"", ""value"": ""On-Site"", ""value_type"": ""single_select""}], ""id"": 4894935008, ""updated_at"": ""2025-09-04T14:22:19-04:00"", ""requisition_id"": ""10163"", ""title"": ""GTM Strategy & Operations"", ""company_name"": ""Anthropic"", ""first_published"": ""2025-09-04T14:22:19-04:00""}}",
closed,greenhouse_deepmind_7217897,2025-10-06T09:31:10.388920,"{""job_id"": ""greenhouse_deepmind_7217897"", ""source"": ""greenhouse"", ""company_name"": ""DeepMind"", ""external_id"": ""7217897"", ""title"": ""Technical Program Manager, Sustainability"", ""job_url"": ""https://job-boards.greenhouse.io/deepmind/jobs/7217897"", ""source_url"": ""https://boards.greenhouse.io/deepmind"", ""first_seen"": ""2025-09-10T17:57:20.495566"", ""last_seen"": ""2025-09-16T09:29:22.992173"", ""team"": null, ""location"": ""London, UK"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""absolute_url"": ""https://job-boards.greenhouse.io/deepmind/jobs/7217897"", ""data_compliance"": [{""type"": ""gdpr"", ""requires_consent"": false, ""requires_processing_consent"": false, ""requires_retention_consent"": false, ""retention_period"": null, ""demographic_data_consent_applies"": true}], ""internal_job_id"": 3236913, ""location"": {""name"": ""London, UK""}, ""metadata"": [{""id"": 90484, ""name"": ""Website Grouping"", ""value"": ""Operations"", ""value_type"": ""single_select""}], ""id"": 7217897, ""updated_at"": ""2025-09-08T05:50:44-04:00"", ""requisition_id"": ""2117"", ""title"": ""Technical Program Manager, Sustainability"", ""company_name"": ""DeepMind"", ""first_published"": ""2025-09-04T08:39:24-04:00""}}",
closed,greenhouse_scaleai_4575373005,2025-10-06T09:31:10.389030,"{""job_id"": ""greenhouse_scaleai_4575373005"", ""source"": ""greenhouse"", ""company_name"": ""Scale AI"", ""external_id"": ""4575373005"", ""title"": ""Technical Program Manager (Cyber), Public Sector"", ""job_url"": ""https://boards.greenhouse.io/scaleai/jobs/4575373005"", ""source_url"": ""https://boards.greenhouse.io/scaleai"", ""first_seen"": ""2025-08-24T18:11:26.083387"", ""last_seen"": ""2025-08-24T18:11:26.083387"", ""team"": null, ""location"": ""Washington, DC"", ""employment_type"": null, ""description"": ""<p><strong>Technical Program Manager (Cyber), Public Sector</strong></p>\n<p>Scale is at the frontier of the AI industry, improving the world\u2019s leading generative AI and large language models through model evaluations, human-powered supervised fine-tuning datasets, world-class reinforcement learning with human feedback, and more.&nbsp;</p>\n<p>We\u2019re looking for a Cyber Technical Program Manager on the Public Sector team to own all critical processes that enable our customers to research model capabilities, achieve breakthroughs in performance, and realize outsized value in their AI/ML initiatives. Scale's Public Sector cyber customer base is growing rapidly, and you will be on the front lines of ensuring these customers become passionate, lifelong partners.</p>\n<p>As a member of the Public Sector Delivery and Operations team, you\u2019ll be a hybrid customer success and technical program manager\u2014owning the account and project plan, managing end-to-end execution, aligning internal resources, and triaging issues. You will support the creation of test and evaluation data that helps our customers understand and advance model applications for cyber national security objectives.</p>\n<p><strong>You will:</strong></p>\n<ul>\n<li>Lead a cross-functional project team to deliver on and exceed the customer's AI/ML objectives</li>\n<li>Oversee end-to-end creation and delivery of high-quality datasets that evaluate model performance in cyber domains (i.e., malicious network traffic, cryptographic systems, adversarial LLM prompts, threat intelligence, and cyber ethics)</li>\n<li>Oversee and track the deployment of Scale software within customer environments and systems</li>\n<li>Lead with a \u201cwhatever-it-takes\u201d mentality, proactively identifying customer needs and operator pain points to ensure customer success</li>\n<li>Manage customer relationships from the executive to the end user</li>\n<li>Oversee onboarding and successful implementation of customer accounts</li>\n<li>Partner with customers to understand operational issues and advocate for their fixes with Scale engineers</li>\n<li>Work directly with customer's engineering teams and end users, answering questions and addressing issues with use of our products and solutions</li>\n</ul>\n<p>&nbsp;</p>\n<p><strong>Must haves:</strong></p>\n<ul>\n<li>An active Top Secret security clearance with polygraph (required)&nbsp;5+ years of experience in the cybersecurity sector, within or in collaboration with a government institutions</li>\n<li>Deep domain knowledge of cyber topics inclusive of quantum-resistant cryptography,&nbsp; network activity, ethical hacking, cyber security preparedness, cyber incidents</li>\n<li>Willingness to be onsite with the customer in the Washington DC area 4 days per week and able to travel at least 25% of the time (as needed)</li>\n<li>Technical degree in computer science, engineering, or related field&nbsp;</li>\n<li>High cross-functional influence and EQ</li>\n<li>Excellent communication and presentation skills with external stakeholders</li>\n<li>A history of diligence and organization across multiple work streams</li>\n</ul>\n<p><strong>Ideally, you\u2019d have:</strong></p>\n<ul>\n<li>5+ years of experience in program management, operations, or customer facing role&nbsp;</li>\n<li>10+ years of experience in the cybersecurity sector, within or in collaboration with a government institution.</li>\n<li>Experience operating in a fast-paced startup environment</li>\n<li>Passion for solving complex challenges and building efficient systems in AI</li>\n<li>A basic understanding of ML operations and an aptitude to develop mastery on computer vision and generative AI workflows / products</li>\n</ul><div class=\""content-pay-transparency\""><div class=\""pay-input\""><div class=\""description\""><p><em>Compensation packages at Scale for eligible roles include base salary, equity, and benefits. The range displayed on each job posting reflects the minimum and maximum target for new hire salaries for the position, determined by work location and additional factors, including job-related skills, experience, interview performance, and relevant education or training. Scale employees in eligible roles are also granted equity based compensation, subject to Board of Director approval. Your recruiter can share more about the specific salary range for your preferred location during the hiring process, and confirm whether the hired role will be eligible for equity grant. You\u2019ll also receive benefits including, but not limited to: Comprehensive health, dental and vision coverage, retirement benefits, a learning and development stipend, and generous PTO. Additionally, this role may be eligible for additional benefits such as a commuter stipend.</em></p></div><div class=\""title\"">The base salary range for this full-time position in the location of Washington DC is:</div><div class=\""pay-range\""><span>$178,000</span><span class=\""divider\"">&mdash;</span><span>$254,000 USD</span></div></div></div><div class=\""content-conclusion\""><p><strong><em>PLEASE NOTE:&nbsp;</em></strong><em>Our policy requires a 90-day waiting period before reconsidering candidates for the same role. This allows us to ensure a fair and thorough evaluation of all applicants.</em></p>\n<p><strong>About Us:</strong></p>\n<p><em>At Scale, we believe that the transition from traditional software to AI is one of the most important shifts of our time. Our mission is to make that happen faster across every industry, and our team is transforming how organizations build and deploy AI. &nbsp;Our products power the world's most advanced LLMs, generative models, and computer vision models. We are trusted by generative AI companies such as OpenAI, Meta, and Microsoft, government agencies like the U.S. Army and U.S. Air Force, and enterprises including GM and Accenture. We are expanding our team to accelerate the development of AI applications.</em></p>\n<p><em>We believe that everyone should be able to bring their whole selves to work, which is why we are proud to be an inclusive and equal opportunity workplace. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability status, gender identity or Veteran status.&nbsp;</em></p>\n<p><em>We are committed to working with and providing reasonable accommodations to applicants with physical and mental disabilities. If you need assistance and/or a reasonable accommodation in the application or recruiting process due to a disability, please contact us at accommodations@scale.com. Please see the United States Department of Labor's </em><a href=\""https://www.eeoc.gov/sites/default/files/2023-06/22-088_EEOC_KnowYourRights6.12ScreenRdr.pdf\""><em>Know Your Rights poster</em></a><em> for additional information.</em></p>\n<p><em>We comply with the United States Department of Labor's </em><a href=\""https://www.dol.gov/sites/dolgov/files/ofccp/pdf/pay-transp_English_unformattedESQA508c.pdf\""><em>Pay Transparency provision</em></a><em>.&nbsp;</em></p>\n<p><em><strong>PLEASE NOTE: </strong>We collect, retain and use personal data for our professional business purposes, including notifying you of job opportunities that may be of interest and sharing with our affiliates. We limit the personal data we collect to that which we believe is appropriate and necessary to manage applicants\u2019 needs, provide our services, and comply with applicable laws. Any information we collect in connection with your application will be treated in accordance with our internal policies and programs designed to protect personal data. Please see our <a href=\""https://scale.com/legal/privacy\"" target=\""_blank\"">privacy policy</a> for additional information.</em></p></div>"", ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""absolute_url"": ""https://job-boards.greenhouse.io/scaleai/jobs/4575373005"", ""data_compliance"": [{""type"": ""gdpr"", ""requires_consent"": false, ""requires_processing_consent"": false, ""requires_retention_consent"": false, ""retention_period"": null, ""demographic_data_consent_applies"": false}], ""internal_job_id"": 4377891005, ""location"": {""name"": ""Washington, DC""}, ""metadata"": [{""id"": 7904378005, ""name"": ""Domain"", ""value"": null, ""value_type"": ""multi_select""}, {""id"": 9832886005, ""name"": ""External Department"", ""value"": ""Public Sector"", ""value_type"": ""single_select""}], ""id"": 4575373005, ""updated_at"": ""2025-08-19T17:53:13-04:00"", ""requisition_id"": ""GH-1676"", ""title"": ""Technical Program Manager (Cyber), Public Sector"", ""company_name"": ""Scale AI"", ""first_published"": ""2025-06-11T13:02:11-04:00""}}",
closed,greenhouse_deepmind_6897219,2025-10-06T09:31:10.389148,"{""job_id"": ""greenhouse_deepmind_6897219"", ""source"": ""greenhouse"", ""company_name"": ""DeepMind"", ""external_id"": ""6897219"", ""title"": ""Research Engineer, Provenance"", ""job_url"": ""https://job-boards.greenhouse.io/deepmind/jobs/6897219"", ""source_url"": ""https://boards.greenhouse.io/deepmind"", ""first_seen"": ""2025-09-10T17:57:20.457844"", ""last_seen"": ""2025-09-18T09:27:58.365737"", ""team"": null, ""location"": ""London, UK"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""absolute_url"": ""https://job-boards.greenhouse.io/deepmind/jobs/6897219"", ""data_compliance"": [{""type"": ""gdpr"", ""requires_consent"": false, ""requires_processing_consent"": false, ""requires_retention_consent"": false, ""retention_period"": null, ""demographic_data_consent_applies"": true}], ""internal_job_id"": 3150906, ""location"": {""name"": ""London, UK""}, ""metadata"": [{""id"": 90484, ""name"": ""Website Grouping"", ""value"": ""Engineering"", ""value_type"": ""single_select""}], ""id"": 6897219, ""updated_at"": ""2025-09-10T06:04:15-04:00"", ""requisition_id"": ""1640"", ""title"": ""Research Engineer, Provenance"", ""company_name"": ""DeepMind"", ""first_published"": ""2025-05-19T07:07:22-04:00""}}",
closed,greenhouse_scaleai_4591298005,2025-10-06T09:31:10.389259,"{""job_id"": ""greenhouse_scaleai_4591298005"", ""source"": ""greenhouse"", ""company_name"": ""Scale AI"", ""external_id"": ""4591298005"", ""title"": ""Senior Software Engineer, GenAI"", ""job_url"": ""https://job-boards.greenhouse.io/scaleai/jobs/4591298005"", ""source_url"": ""https://boards.greenhouse.io/scaleai"", ""first_seen"": ""2025-08-24T18:11:26.062174"", ""last_seen"": ""2025-09-12T09:26:58.199982"", ""team"": null, ""location"": ""San Francisco, CA; New York, NY"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""absolute_url"": ""https://job-boards.greenhouse.io/scaleai/jobs/4591298005"", ""data_compliance"": [{""type"": ""gdpr"", ""requires_consent"": false, ""requires_processing_consent"": false, ""requires_retention_consent"": false, ""retention_period"": null, ""demographic_data_consent_applies"": false}], ""internal_job_id"": 4386060005, ""location"": {""name"": ""San Francisco, CA; New York, NY""}, ""metadata"": [{""id"": 7904378005, ""name"": ""Domain"", ""value"": null, ""value_type"": ""multi_select""}, {""id"": 9832886005, ""name"": ""External Department"", ""value"": ""Engineering"", ""value_type"": ""single_select""}], ""id"": 4591298005, ""updated_at"": ""2025-09-09T00:14:11-04:00"", ""requisition_id"": ""GH-1707"", ""title"": ""Senior Software Engineer, GenAI"", ""company_name"": ""Scale AI"", ""first_published"": ""2025-08-05T13:53:16-04:00""}}",
closed,cohere_lever_789,2025-10-06T09:31:10.389388,"{""job_id"": ""cohere_lever_789"", ""source"": ""lever"", ""company_name"": ""Cohere"", ""external_id"": ""789"", ""title"": ""Software Engineer - Backend"", ""job_url"": ""https://jobs.lever.co/cohere/789"", ""source_url"": ""https://jobs.lever.co/cohere"", ""first_seen"": ""2025-08-21T05:58:18.847774"", ""last_seen"": ""2025-08-21T05:58:18.847774"", ""team"": ""Engineering"", ""location"": ""Toronto, Canada"", ""employment_type"": ""Full-time"", ""description"": ""Build scalable systems for AI applications..."", ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": null}",
closed,greenhouse_anthropic_4895846008,2025-10-06T09:31:10.389443,"{""job_id"": ""greenhouse_anthropic_4895846008"", ""source"": ""greenhouse"", ""company_name"": ""Anthropic"", ""external_id"": ""4895846008"", ""title"": ""International Revenue Accounting Manager"", ""job_url"": ""https://job-boards.greenhouse.io/anthropic/jobs/4895846008"", ""source_url"": ""https://boards.greenhouse.io/anthropic"", ""first_seen"": ""2025-09-10T17:57:20.445890"", ""last_seen"": ""2025-09-16T09:29:22.992467"", ""team"": null, ""location"": ""Dublin, IE"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""absolute_url"": ""https://job-boards.greenhouse.io/anthropic/jobs/4895846008"", ""data_compliance"": [{""type"": ""gdpr"", ""requires_consent"": false, ""requires_processing_consent"": false, ""requires_retention_consent"": false, ""retention_period"": null, ""demographic_data_consent_applies"": false}], ""internal_job_id"": 4328949008, ""location"": {""name"": ""Dublin, IE""}, ""metadata"": [{""id"": 4036944008, ""name"": ""Location Type"", ""value"": ""On-Site"", ""value_type"": ""single_select""}], ""id"": 4895846008, ""updated_at"": ""2025-09-03T19:24:37-04:00"", ""requisition_id"": ""10168"", ""title"": ""International Revenue Accounting Manager"", ""company_name"": ""Anthropic"", ""first_published"": ""2025-08-27T12:48:31-04:00""}}",
closed,ashby_openai_63105566-6d33-48ef-8370-4952227cfdbb,2025-10-06T09:31:10.389551,"{""job_id"": ""ashby_openai_63105566-6d33-48ef-8370-4952227cfdbb"", ""source"": ""ashby"", ""company_name"": ""OpenAI"", ""external_id"": ""63105566-6d33-48ef-8370-4952227cfdbb"", ""title"": ""Technical Lead, Multimodal Infrastructure"", ""job_url"": ""https://jobs.ashbyhq.com/openai/63105566-6d33-48ef-8370-4952227cfdbb"", ""source_url"": ""https://jobs.ashbyhq.com/openai"", ""first_seen"": ""2025-09-18T09:27:58.362501"", ""last_seen"": ""2025-09-29T09:31:35.483402"", ""team"": ""Multimodal"", ""location"": ""San Francisco"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""id"": ""63105566-6d33-48ef-8370-4952227cfdbb"", ""title"": ""Technical Lead, Multimodal Infrastructure"", ""updatedAt"": ""2025-09-17T15:45:36.823Z"", ""suppressDescriptionOpening"": false, ""suppressDescriptionClosing"": false, ""departmentId"": ""86a66e6f-8ddc-493d-b71f-2f6f6d2769a6"", ""departmentName"": ""Research"", ""locationId"": ""bbd9f7fe-aae5-476a-9108-f25aea8f6cd2"", ""locationName"": ""San Francisco"", ""workplaceType"": null, ""employmentType"": ""FullTime"", ""isListed"": true, ""jobId"": ""7b05e0b5-c455-4a58-8c2c-e60c5fd7aebb"", ""jobRequisitionId"": null, ""teamId"": ""27c9a852-c401-450e-9480-d3b507b8f64a"", ""teamName"": ""Multimodal"", ""publishedDate"": ""2025-09-17"", ""applicationDeadline"": null, ""shouldDisplayCompensationOnJobBoard"": true, ""secondaryLocations"": [], ""compensationTierSummary"": ""$460K  Offers Equity"", ""userRoles"": []}}",
closed,greenhouse_perplexity_4666023007,2025-10-06T09:31:10.389655,"{""job_id"": ""greenhouse_perplexity_4666023007"", ""source"": ""greenhouse"", ""company_name"": ""Perplexity AI"", ""external_id"": ""4666023007"", ""title"": ""AI Research Engineer - Post Training"", ""job_url"": ""https://job-boards.greenhouse.io/perplexityai/jobs/4666023007"", ""source_url"": ""https://boards.greenhouse.io/perplexityai"", ""first_seen"": ""2025-08-24T18:11:26.068195"", ""last_seen"": ""2025-09-19T09:28:16.449229"", ""team"": null, ""location"": ""New York City; Palo Alto; San Francisco"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""absolute_url"": ""https://job-boards.greenhouse.io/perplexityai/jobs/4666023007"", ""data_compliance"": [{""type"": ""gdpr"", ""requires_consent"": false, ""requires_processing_consent"": false, ""requires_retention_consent"": false, ""retention_period"": null, ""demographic_data_consent_applies"": false}], ""internal_job_id"": 4392471007, ""location"": {""name"": ""New York City; Palo Alto; San Francisco""}, ""metadata"": null, ""id"": 4666023007, ""updated_at"": ""2025-08-12T16:00:57-04:00"", ""requisition_id"": null, ""title"": ""AI Research Engineer - Post Training"", ""company_name"": ""Perplexity AI"", ""first_published"": ""2025-02-28T18:52:31-05:00""}}",
closed,ashby_openai_0053ce03-7e9f-4910-85ed-db6b744153f7,2025-10-06T09:31:10.389752,"{""job_id"": ""ashby_openai_0053ce03-7e9f-4910-85ed-db6b744153f7"", ""source"": ""ashby"", ""company_name"": ""OpenAI"", ""external_id"": ""0053ce03-7e9f-4910-85ed-db6b744153f7"", ""title"": ""iOS Engineer, ChatGPT"", ""job_url"": ""https://jobs.ashbyhq.com/openai/0053ce03-7e9f-4910-85ed-db6b744153f7"", ""source_url"": ""https://jobs.ashbyhq.com/openai"", ""first_seen"": ""2025-09-10T17:57:20.453586"", ""last_seen"": ""2025-09-26T09:28:46.529842"", ""team"": ""Applied AI Engineering"", ""location"": ""Seattle"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""id"": ""0053ce03-7e9f-4910-85ed-db6b744153f7"", ""title"": ""iOS Engineer, ChatGPT"", ""updatedAt"": ""2025-09-16T22:55:35.386Z"", ""suppressDescriptionOpening"": false, ""suppressDescriptionClosing"": false, ""departmentId"": ""e1e973fe-6f0a-475f-9361-a9b6c095d869"", ""departmentName"": ""Applied AI"", ""locationId"": ""16c48b76-8036-4fe3-a18f-e9d357395713"", ""locationName"": ""Seattle"", ""workplaceType"": null, ""employmentType"": ""FullTime"", ""isListed"": true, ""jobId"": ""cd8bf71f-ed44-4388-91a9-c0a72daa33a6"", ""jobRequisitionId"": null, ""teamId"": ""f002fe09-4cec-46b0-8add-8bf9ff438a62"", ""teamName"": ""Applied AI Engineering"", ""publishedDate"": ""2025-08-21"", ""applicationDeadline"": null, ""shouldDisplayCompensationOnJobBoard"": true, ""secondaryLocations"": [], ""compensationTierSummary"": ""$255K  $325K  Offers Equity"", ""userRoles"": []}}",
closed,greenhouse_deepmind_7209981,2025-10-06T09:31:10.389856,"{""job_id"": ""greenhouse_deepmind_7209981"", ""source"": ""greenhouse"", ""company_name"": ""DeepMind"", ""external_id"": ""7209981"", ""title"": ""Associate Legal Counsel"", ""job_url"": ""https://job-boards.greenhouse.io/deepmind/jobs/7209981"", ""source_url"": ""https://boards.greenhouse.io/deepmind"", ""first_seen"": ""2025-09-10T17:57:20.440097"", ""last_seen"": ""2025-09-15T09:30:33.263886"", ""team"": null, ""location"": ""London, UK"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""absolute_url"": ""https://job-boards.greenhouse.io/deepmind/jobs/7209981"", ""data_compliance"": [{""type"": ""gdpr"", ""requires_consent"": false, ""requires_processing_consent"": false, ""requires_retention_consent"": false, ""retention_period"": null, ""demographic_data_consent_applies"": true}], ""internal_job_id"": 3233720, ""location"": {""name"": ""London, UK""}, ""metadata"": [{""id"": 90484, ""name"": ""Website Grouping"", ""value"": ""Operations"", ""value_type"": ""single_select""}], ""id"": 7209981, ""updated_at"": ""2025-09-08T05:50:44-04:00"", ""requisition_id"": ""2100"", ""title"": ""Associate Legal Counsel"", ""company_name"": ""DeepMind"", ""first_published"": ""2025-08-29T11:31:37-04:00""}}",
closed,greenhouse_scaleai_4593571005,2025-10-06T09:31:10.389972,"{""job_id"": ""greenhouse_scaleai_4593571005"", ""source"": ""greenhouse"", ""company_name"": ""Scale AI"", ""external_id"": ""4593571005"", ""title"": ""Forward Deployed Engineer, GenAI"", ""job_url"": ""https://job-boards.greenhouse.io/scaleai/jobs/4593571005"", ""source_url"": ""https://boards.greenhouse.io/scaleai"", ""first_seen"": ""2025-08-24T18:11:26.083387"", ""last_seen"": ""2025-09-12T09:26:58.199415"", ""team"": null, ""location"": ""San Francisco, CA; New York, NY"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""absolute_url"": ""https://job-boards.greenhouse.io/scaleai/jobs/4593571005"", ""data_compliance"": [{""type"": ""gdpr"", ""requires_consent"": false, ""requires_processing_consent"": false, ""requires_retention_consent"": false, ""retention_period"": null, ""demographic_data_consent_applies"": false}], ""internal_job_id"": 4387188005, ""location"": {""name"": ""San Francisco, CA; New York, NY""}, ""metadata"": [{""id"": 7904378005, ""name"": ""Domain"", ""value"": null, ""value_type"": ""multi_select""}, {""id"": 9832886005, ""name"": ""External Department"", ""value"": ""Engineering"", ""value_type"": ""single_select""}], ""id"": 4593571005, ""updated_at"": ""2025-09-08T23:37:35-04:00"", ""requisition_id"": ""GH-1715"", ""title"": ""Forward Deployed Engineer, GenAI "", ""company_name"": ""Scale AI"", ""first_published"": ""2025-08-05T14:13:13-04:00""}}",
closed,ashby_openai_7535a7c2-b775-4ef8-9f6a-ad0e5120cf9f,2025-10-06T09:31:10.390101,"{""job_id"": ""ashby_openai_7535a7c2-b775-4ef8-9f6a-ad0e5120cf9f"", ""source"": ""ashby"", ""company_name"": ""OpenAI"", ""external_id"": ""7535a7c2-b775-4ef8-9f6a-ad0e5120cf9f"", ""title"": ""Product Manager, Scaled Abuse"", ""job_url"": ""https://jobs.ashbyhq.com/openai/7535a7c2-b775-4ef8-9f6a-ad0e5120cf9f"", ""source_url"": ""https://jobs.ashbyhq.com/openai"", ""first_seen"": ""2025-09-10T17:57:20.462431"", ""last_seen"": ""2025-09-25T09:28:46.141515"", ""team"": ""Product Management"", ""location"": ""San Francisco"", ""employment_type"": null, ""description"": null, ""requirements"": null, ""apply_url"": null, ""updated_at"": null, ""status"": ""closed"", ""salary_range"": null, ""remote_policy"": null, ""experience_level"": null, ""raw_data"": {""id"": ""7535a7c2-b775-4ef8-9f6a-ad0e5120cf9f"", ""title"": ""Product Manager, Scaled Abuse"", ""updatedAt"": ""2025-04-25T20:58:10.828Z"", ""suppressDescriptionOpening"": false, ""suppressDescriptionClosing"": false, ""departmentId"": ""db3c67d7-3646-4555-925b-40f30ab09f28"", ""departmentName"": ""Product Management"", ""locationId"": ""bbd9f7fe-aae5-476a-9108-f25aea8f6cd2"", ""locationName"": ""San Francisco"", ""workplaceType"": null, ""employmentType"": ""FullTime"", ""isListed"": true, ""jobId"": ""07c6a74e-6abf-4bc5-b45a-fae2016c1859"", ""jobRequisitionId"": null, ""teamId"": ""db3c67d7-3646-4555-925b-40f30ab09f28"", ""teamName"": ""Product Management"", ""publishedDate"": ""2025-04-25"", ""applicationDeadline"": null, ""shouldDisplayCompensationOnJobBoard"": true, ""secondaryLocations"": [], ""compensationTierSummary"": ""$325K  $405K  Offers Equity"", ""userRoles"": []}}",
